Order_id,Segment,Customer_ID,Product_ID,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,Sales_Th,COGS,Profit,Profit_Th,Date,Month,Quarter,Year,Customer_Name,Product_Name,Country,qt
699,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2022,Jan,Q1,2022,Olivia Brown,Paseo,France,723
700,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
701,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
702,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
703,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
704,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
705,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
706,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
707,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
708,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
709,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
710,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2022,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
711,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2022,Jan,Q1,2022,Olivia Brown,Paseo,France,723
712,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
713,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
714,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
715,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
716,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
717,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
718,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
719,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
720,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
721,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
722,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
723,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2023,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
724,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2023,Jan,Q1,2022,Olivia Brown,Paseo,France,723
725,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2023,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
726,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2024,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
727,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2024,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
728,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2024,Dec,Q4,2022,Henry Martin,Amarilla,India,546
729,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2024,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
730,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2024,Jan,Q1,2022,Olivia Brown,Paseo,France,723
731,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2024,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
732,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
733,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
734,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
735,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
736,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
737,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
738,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
739,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
740,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
741,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
742,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2022,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
743,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2022,Jan,Q1,2022,Olivia Brown,Paseo,France,723
744,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
745,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
746,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
747,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
748,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
749,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
750,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
751,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
752,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
753,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
754,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
755,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2023,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
756,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2023,Jan,Q1,2022,Olivia Brown,Paseo,France,723
757,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2023,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
758,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2024,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
759,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2024,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
760,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2024,Dec,Q4,2022,Henry Martin,Amarilla,India,546
761,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2024,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
762,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2024,Jan,Q1,2022,Olivia Brown,Paseo,France,723
763,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2024,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
764,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
765,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
766,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
767,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
768,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
769,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
770,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
771,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
772,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
773,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
774,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2022,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
775,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2022,Jan,Q1,2022,Olivia Brown,Paseo,France,723
776,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
777,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
778,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
779,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
780,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
781,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
782,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
783,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
784,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
785,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
786,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
787,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2023,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
788,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2023,Jan,Q1,2022,Olivia Brown,Paseo,France,723
789,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2023,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
790,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2024,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
791,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2024,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
792,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2024,Dec,Q4,2022,Henry Martin,Amarilla,India,546
793,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2024,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
794,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2024,Jan,Q1,2022,Olivia Brown,Paseo,France,723
795,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2024,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
796,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
797,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
798,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
799,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
800,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
801,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
802,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
803,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
804,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
805,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
806,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2022,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
807,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2022,Jan,Q1,2022,Olivia Brown,Paseo,France,723
808,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
809,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2021,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
810,Enterprise,CUST_ID_053,PROD_ID_003,High,663,120,125,"82,875.00",12431.25,"70,443.75",70.44,"79,560.00","-9,116.25",-9.12,19-04-2021,Apr,Q2,2022,Samuel Hill,Velo,Germany,663
811,Channel Partners,CUST_ID_132,PROD_ID_003,High,914,120,12,"10,968.00",1645.2,"9,322.80",9.32,"2,742.00","6,580.80",6.58,12-05-2022,May,Q2,2022,Emily Martin,Velo,France,914
812,Government,CUST_ID_055,PROD_ID_004,High,865.5,250,20,"17,310.00",2596.5,"14,713.50",14.71,"8,655.00","6,058.50",6.06,24-06-2022,Jun,Q2,2022,Henry Turner,VTT,India,865.5
813,Midmarket,CUST_ID_039,PROD_ID_004,High,492,250,15,"7,380.00",1107,"6,273.00",6.27,"4,920.00","1,353.00",1.35,15-10-2021,Oct,Q4,2022,Jackson Turner,VTT,India,492
814,Midmarket,CUST_ID_039,PROD_ID_004,High,"1,175.00",250,15,"17,625.00",2643.75,"14,981.25",14.98,"11,750.00","3,231.25",3.23,09-04-2022,Apr,Q2,2022,Jackson Turner,VTT,India,"1,175.00"
815,Enterprise,CUST_ID_130,PROD_ID_004,High,552,250,125,"69,000.00",10350,"58,650.00",58.65,"66,240.00","-7,590.00",-7.59,27-12-2022,Dec,Q4,2022,Abigail Phillips,VTT,Canada,552
816,Government,CUST_ID_008,PROD_ID_004,High,293,250,20,"5,860.00",879,"4,981.00",4.98,"2,930.00","2,051.00",2.05,10-12-2021,Dec,Q4,2022,Isabella Wilson,VTT,Japan,293
817,Small Business,CUST_ID_149,PROD_ID_006,High,"2,475.00",260,300,"7,42,500.00",111375,"6,31,125.00",631.13,"6,18,750.00","12,375.00",12.38,28-03-2021,Mar,Q1,2022,Samuel Hill,Amarilla,Germany,"2,475.00"
818,Small Business,CUST_ID_127,PROD_ID_006,High,546,260,300,"1,63,800.00",24570,"1,39,230.00",139.23,"1,36,500.00","2,730.00",2.73,16-12-2021,Dec,Q4,2022,Henry Martin,Amarilla,India,546
819,Government,CUST_ID_049,PROD_ID_001,High,"1,368.00",5,7,"9,576.00",1436.4,"8,139.60",8.14,"6,840.00","1,299.60",1.3,22-04-2023,Apr,Q2,2022,Elijah Perez,Montana,USA,"1,368.00"
820,Government,CUST_ID_004,PROD_ID_002,High,723,10,7,"5,061.00",759.15,"4,301.85",4.3,"3,615.00",686.85,0.69,28-01-2023,Jan,Q1,2022,Olivia Brown,Paseo,France,723
821,Channel Partners,CUST_ID_147,PROD_ID_004,High,"1,806.00",250,12,"21,672.00",3250.8,"18,421.20",18.42,"5,418.00","13,003.20",13,19-03-2023,Mar,Q1,2022,Logan Martin,VTT,England,"1,806.00"
